fecha,n1,n2,n3,n4,n5,n6,c,r,hash,hash_simple,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,tmed,prec,tmin,horatmin,tmax,horatmax,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia
1986-05-29 21:30:00,1,12,15,25,44,45,20,0,52776591724546,11215254445,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"15,4","0,0","9,7",23:59,"21,2",13:30,"11,3","946,3",24,"940,9",00,34.0
1986-06-05 21:30:00,2,5,18,21,30,31,39,0,3223584804,20518213031,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"21,6","0,0","16,1",05:30,"27,1",16:40,"9,7","938,9",00,"932,9",18,40.0
1986-06-12 21:30:00,1,8,13,15,32,36,26,0,73014485250,10813153236,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"24,5","0,0","18,5",06:00,"30,5",14:30,"13,8","945,2",10,"942,3",17,32.0
1986-06-19 21:30:00,1,11,26,36,45,47,12,0,175990647031810,11126364547,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"24,1","0,0","18,2",06:15,"30,0",15:45,"12,1","940,8",00,"934,5",17,44.0
1986-06-26 21:30:00,9,14,15,25,36,38,47,0,343630987776,91415253638,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"26,2","0,0","19,9",05:45,"32,5",15:00,"12,3","943,4",24,"939,6",Varias,36.0
1986-07-03 21:30:00,8,14,19,41,44,45,39,0,54975581929728,81419414445,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"27,0","0,0","19,8",05:10,"34,1",14:15,"12,1","944,4",Varias,"941,2",19,32.0
1986-07-10 21:30:00,1,29,30,34,38,48,23,0,281768645099522,12930343848,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"28,6","0,0","21,7",05:50,"35,4",13:20,"12,8","944,0",10,"940,8",19,22.0
1986-07-17 21:30:00,16,19,24,37,38,49,28,0,563362287648768,161924373849,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"28,2","0,0","20,6",06:00,"35,8",13:50,"12,3","946,3",08,"942,6",19,24.0
1986-07-24 21:30:00,3,19,33,41,47,48,26,0,424420078780424,31933414748,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"23,2","0,0","16,4",05:00,"30,0",14:10,"12,4","944,0",11,"940,9",19,30.0
1986-07-31 21:30:00,12,14,15,21,35,43,18,0,8830454910976,121415213543,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"27,3","0,0","21,3",06:15,"33,3",14:15,"12,4","941,3",Varias,"939,0",17,31.0
1986-08-07 21:30:00,3,5,16,35,45,46,48,0,105587476070440,30516354546,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"24,6","0,0","18,7",06:45,"30,5",12:00,"7,0","944,2",00,"939,5",19,32.0
1986-08-14 21:30:00,30,34,38,43,47,48,11,0,431301689606144,303438434748,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,"25,8","0,0","17,8",06:45,"33,8",14:00,"12,2","941,5",10,"938,9",18,29.0
1986-08-21 21:30:00,15,21,22,30,34,37,8,0,155698888704,152122303437,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"25,9","0,0","18,0",05:50,"33,8",13:40,"12,2","944,7",09,"940,5",17,25.0
1986-08-28 21:30:00,3,24,25,28,37,41,8,0,2336780976136,32425283741,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"20,8","0,0","15,1",23:59,"26,6",13:10,"12,0","942,7",24,"935,6",02,35.0
